Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
293	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999575	0	0	1	6.899999999999999	7459127835533749.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.009000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
294	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7451668707698215.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.020000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
295	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999571	0	0	1	6.899999999999999	7444217038990517.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
296	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7436772821951526.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.022000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
297	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999524	0	0	1	6.899999999999999	7429336049129574.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.009000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
298	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7421906713080444.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.023000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
299	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999736	0	0	1	6.899999999999999	7414484806367364.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.009000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
300	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7407070321560997.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.023000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
301	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999960	0	0	1	6.899999999999999	7399663251239436.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.010000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
302	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7392263587988197.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.021000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
303	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999826	0	0	1	6.899999999999999	7384871324400209.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
304	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7377486453075809.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.010000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
305	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999588	0	0	1	6.899999999999999	7370108966622733.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
306	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7362738857656110.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.013000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
307	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999569	0	0	1	6.899999999999999	7355376118798454.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
308	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7348020742679656.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.012000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
309	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999565	0	0	1	6.899999999999999	7340672721936976.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
310	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7333332049215039.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
311	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999518	0	0	1	6.899999999999999	7325998717165824.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
312	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7318672718448658.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.023000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
313	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999732	0	0	1	6.899999999999999	7311354045730209.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
314	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7304042691684479.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
315	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999959	0	0	1	6.899999999999999	7296738648992795.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.005000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
316	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7289441910343802.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
317	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999824	0	0	1	6.899999999999999	7282152468433458.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.037000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
318	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7274870315965025.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.008000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
319	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999583	0	0	1	6.899999999999999	7267595445649060.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
320	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7260327850203411.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.011000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
321	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999563	0	0	1	6.899999999999999	7253067522353208.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
322	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7245814454830855.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
323	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999559	0	0	1	6.899999999999999	7238568640376024.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
324	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7231330071735648.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
325	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999511	0	0	1	6.899999999999999	7224098741663912.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
326	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7216874642922248.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
327	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999728	0	0	1	6.899999999999999	7209657768279326.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.003000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
328	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7202448110511047.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
329	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999959	0	0	1	6.899999999999999	7195245662400536.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.003000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
330	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7188050416738135.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
331	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999821	0	0	1	6.899999999999999	7180862366321397.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
332	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7173681503955076.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.008000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
333	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999577	0	0	1	6.899999999999999	7166507822451121.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.002000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
334	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7159341314628670.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.009000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
335	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999557	0	0	1	6.899999999999999	7152181973314041.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
336	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7145029791340727.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.008000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
337	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999552	0	0	1	6.899999999999999	7137884761549386.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.002000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
338	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7130746876787837.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
339	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999504	0	0	1	6.899999999999999	7123616129911049.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.003000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
340	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7116492513781138.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
341	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999725	0	0	1	6.899999999999999	7109376021267357.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.015000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
342	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7102266645246090.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.008000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
343	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999958	0	0	1	6.899999999999999	7095164378600844.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.003000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
344	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7088069214222243.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
345	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999819	0	0	1	6.899999999999999	7080981145008021.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
346	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7073900163863013.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.013000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
347	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999571	0	0	1	6.899999999999999	7066826263699150.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
348	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7059759437435451.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.013000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
349	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999550	0	0	1	6.899999999999999	7052699677998016.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.006000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
350	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7045646978320018.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.012000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
351	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999546	0	0	1	6.899999999999999	7038601331341698.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.006000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
352	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7031562730010356.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
353	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999497	0	0	1	6.899999999999999	7024531167280346.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
354	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7017506636113066.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.014000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
355	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999721	0	0	1	6.899999999999999	7010489129476953.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.006000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
356	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7003478640347476.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.017000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
357	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999958	0	0	1	6.899999999999999	6996475161707129.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.012000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
358	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6989478686545422.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.015000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
359	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999816	0	0	1	6.899999999999999	6982489207858877.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
360	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6975506718651018.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.013000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
361	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999565	0	0	1	6.899999999999999	6968531211932367.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.006000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
362	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6961562680720435.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.014000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
363	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999544	0	0	1	6.899999999999999	6954601118039715.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.009000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
364	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6947646516921675.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.021000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
365	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999540	0	0	1	6.899999999999999	6940698870404753.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.008000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
366	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6933758171534348.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.015000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
367	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999490	0	0	1	6.899999999999999	6926824413362814.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.008000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
368	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6919897588949451.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.021000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
369	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999717	0	0	1	6.899999999999999	6912977691360502.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.007000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
370	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6906064713669141.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.020000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
371	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999957	0	0	1	6.899999999999999	6899158648955472.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
372	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6892259490306517.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.020000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
373	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999814	0	0	1	6.899999999999999	6885367230816210.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.008000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
374	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6878481863585394.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.020000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
375	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999559	0	0	1	6.899999999999999	6871603381721809.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.008000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
376	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6864731778340087.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.022000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
377	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999538	0	0	1	6.899999999999999	6857867046561747.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.009000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
378	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6851009179515185.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.022000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
379	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999533	0	0	1	6.899999999999999	6844158170335670.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
380	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6837314012165334.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.021000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
381	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999483	0	0	1	6.899999999999999	6830476698153169.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.010000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
382	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6823646221455016.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.023000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
383	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999713	0	0	1	6.899999999999999	6816822575233561.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.009000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
384	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6810005752658327.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.022000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
385	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999956	0	0	1	6.899999999999999	6803195746905669.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.010000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
386	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6796392551158763.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.022000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
387	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999811	0	0	1	6.899999999999999	6789596158607604.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
388	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6782806562448996.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.022000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
389	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999552	0	0	1	6.899999999999999	6776023755886547.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.009000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
390	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	6769247732130660.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.022000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
