ID	Name	Type	Line
1	Stop1	0	-1
2	Stop2	0	-1
3	Stop3	0	-1
4	Stop4	0	-1
5	Stop5	0	-1
6	Stop6	0	-1
7	Stop7	0	-1
8	Stop8	0	-1
9	Stop9	0	-1
10	Stop10	0	-1
11	Stop11	0	-1
12	Stop12	0	-1
13	Stop13	0	-1
14	Stop14	0	-1
15	Stop15	0	-1
16	Stop16	0	-1
17	Stop17	0	-1
18	Stop18	0	-1
19	Stop19	0	-1
20	Stop20	0	-1
21	Stop21	0	-1
22	Stop22	0	-1
23	Stop23	0	-1
24	Stop24	0	-1
25	Stop25	0	-1
26	Stop26	0	-1
27	Stop27	0	-1
28	Stop28	0	-1
29	Stop29	0	-1
30	Stop30	0	-1
31	Stop31	0	-1
32	Stop32	0	-1
33	Stop33	0	-1
34	Stop34	0	-1
35	Stop35	0	-1
36	Stop36	0	-1
37	Stop37	0	-1
38	Stop38	0	-1
39	Stop39	0	-1
40	Stop40	0	-1
41	Stop41	0	-1
42	Stop42	0	-1
43	Stop43	0	-1
44	Stop44	0	-1
45	Stop45	0	-1
46	Stop46	0	-1
47	Stop47	0	-1
48	Stop48	0	-1
49	Stop49	0	-1
50	Stop50	0	-1
51	Stop51	0	-1
52	Stop52	0	-1
53	Stop53	0	-1
54	Stop54	0	-1
55	Stop55	0	-1
56	Stop56	0	-1
57	Stop57	0	-1
58	Stop58	0	-1
59	Stop59	0	-1
60	Stop60	0	-1
61	Stop61	0	-1
62	Stop62	0	-1
63	Stop63	0	-1
64	Stop64	0	-1
65	Stop65	0	-1
66	Stop66	0	-1
67	Stop67	0	-1
68	Stop68	0	-1
69	Stop69	0	-1
70	Stop70	0	-1
71	Stop71	0	-1
72	Stop72	0	-1
73	Stop73	0	-1
74	Stop74	0	-1
75	Stop75	0	-1
76	Stop76	0	-1
77	Stop77	0	-1
78	Stop78	0	-1
79	Stop79	0	-1
80	Stop80	0	-1
81	Stop81	0	-1
82	Stop82	0	-1
83	Stop83	0	-1
84	Stop84	0	-1
85	Stop85	0	-1
86	Stop86	0	-1
87	Stop87	0	-1
88	Stop88	0	-1
89	Stop89	0	-1
90	Stop90	0	-1
91	Stop91	0	-1
92	Stop92	0	-1
93	Stop93	0	-1
94	Stop94	0	-1
95	Stop95	0	-1
96	Stop96	0	-1
97	Stop97	0	-1
98	Stop98	0	-1
99	Stop99	0	-1
100	Stop100	0	-1
101	Stop101	0	-1
102	Stop102	0	-1
103	Stop103	0	-1
104	Stop104	0	-1
105	Stop105	0	-1
106	Stop106	0	-1
107	Stop107	0	-1
108	Stop108	0	-1
109	Stop109	0	-1
110	Stop110	0	-1
111	Stop111	0	-1
112	Stop112	0	-1
113	Stop113	0	-1
114	Stop114	0	-1
115	Stop115	0	-1
116	Stop116	0	-1
117	Stop117	0	-1
118	Stop118	0	-1
119	Stop119	0	-1
120	Stop120	0	-1
121	Stop121	0	-1
122	Stop1_Route1	1	1
123	Stop2_Route1	1	1
124	Stop3_Route1	1	1
125	Stop4_Route1	1	1
126	Stop5_Route1	1	1
127	Stop6_Route1	1	1
128	Stop7_Route1	1	1
129	Stop8_Route1	1	1
130	Stop9_Route1	1	1
131	Stop10_Route1	1	1
132	Stop11_Route1	1	1
133	Stop12_Route1	1	1
134	Stop13_Route1	1	1
135	Stop14_Route1	1	1
136	Stop15_Route1	1	1
137	Stop16_Route1	1	1
138	Stop17_Route1	1	1
139	Stop18_Route1	1	1
140	Stop19_Route1	1	1
141	Stop20_Route1	1	1
142	Stop21_Route1	1	1
143	Stop22_Route1	1	1
144	Stop23_Route1	1	1
145	Stop24_Route1	1	1
146	Stop25_Route1	1	1
147	Stop26_Route1	1	1
148	Stop27_Route1	1	1
149	Stop28_Route1	1	1
150	Stop29_Route1	1	1
151	Stop30_Route1	1	1
152	Stop31_Route1	1	1
153	Stop32_Route1	1	1
154	Stop33_Route1	1	1
155	Stop34_Route1	1	1
156	Stop35_Route1	1	1
157	Stop36_Route1	1	1
158	Stop37_Route1	1	1
159	Stop38_Route1	1	1
160	Stop39_Route1	1	1
161	Stop40_Route1	1	1
162	Stop41_Route1	1	1
163	Stop42_Route1	1	1
164	Stop43_Route1	1	1
165	Stop44_Route1	1	1
166	Stop45_Route1	1	1
167	Stop46_Route1	1	1
168	Stop47_Route1	1	1
169	Stop48_Route1	1	1
170	Stop49_Route1	1	1
171	Stop50_Route1	1	1
172	Stop51_Route1	1	1
173	Stop52_Route1	1	1
174	Stop53_Route1	1	1
175	Stop54_Route1	1	1
176	Stop55_Route1	1	1
177	Stop56_Route1	1	1
178	Stop57_Route1	1	1
179	Stop58_Route1	1	1
180	Stop59_Route1	1	1
181	Stop60_Route1	1	1
182	Stop61_Route1	1	1
183	Stop62_Route1	1	1
184	Stop63_Route1	1	1
185	Stop64_Route1	1	1
186	Stop65_Route1	1	1
187	Stop66_Route1	1	1
188	Stop67_Route1	1	1
189	Stop68_Route1	1	1
190	Stop69_Route1	1	1
191	Stop70_Route1	1	1
192	Stop71_Route1	1	1
193	Stop72_Route1	1	1
194	Stop73_Route1	1	1
195	Stop74_Route1	1	1
196	Stop75_Route1	1	1
197	Stop76_Route1	1	1
198	Stop77_Route1	1	1
199	Stop78_Route1	1	1
200	Stop79_Route1	1	1
201	Stop80_Route1	1	1
202	Stop81_Route1	1	1
203	Stop82_Route1	1	1
204	Stop83_Route1	1	1
205	Stop84_Route1	1	1
206	Stop85_Route1	1	1
207	Stop86_Route1	1	1
208	Stop87_Route1	1	1
209	Stop88_Route1	1	1
210	Stop89_Route1	1	1
211	Stop90_Route1	1	1
212	Stop91_Route1	1	1
213	Stop92_Route1	1	1
214	Stop93_Route1	1	1
215	Stop94_Route1	1	1
216	Stop95_Route1	1	1
217	Stop96_Route1	1	1
218	Stop97_Route1	1	1
219	Stop98_Route1	1	1
220	Stop99_Route1	1	1
221	Stop100_Route1	1	1
222	Stop101_Route1	1	1
223	Stop102_Route1	1	1
224	Stop103_Route1	1	1
225	Stop104_Route1	1	1
226	Stop105_Route1	1	1
227	Stop106_Route1	1	1
228	Stop107_Route1	1	1
229	Stop108_Route1	1	1
230	Stop109_Route1	1	1
231	Stop110_Route1	1	1
232	Stop111_Route1	1	1
233	Stop112_Route1	1	1
234	Stop113_Route1	1	1
235	Stop114_Route1	1	1
236	Stop115_Route1	1	1
237	Stop116_Route1	1	1
238	Stop117_Route1	1	1
239	Stop118_Route1	1	1
240	Stop119_Route1	1	1
241	Stop120_Route1	1	1
242	Stop121_Route1	1	1
243	Stop1_Route2	1	2
244	Stop2_Route2	1	2
245	Stop3_Route2	1	2
246	Stop4_Route2	1	2
247	Stop5_Route2	1	2
248	Stop6_Route2	1	2
249	Stop7_Route2	1	2
250	Stop8_Route2	1	2
251	Stop9_Route2	1	2
252	Stop10_Route2	1	2
253	Stop11_Route2	1	2
254	Stop12_Route2	1	2
255	Stop13_Route2	1	2
256	Stop14_Route2	1	2
257	Stop15_Route2	1	2
258	Stop16_Route2	1	2
259	Stop17_Route2	1	2
260	Stop18_Route2	1	2
261	Stop19_Route2	1	2
262	Stop20_Route2	1	2
263	Stop21_Route2	1	2
264	Stop22_Route2	1	2
265	Stop23_Route2	1	2
266	Stop24_Route2	1	2
267	Stop25_Route2	1	2
268	Stop26_Route2	1	2
269	Stop27_Route2	1	2
270	Stop28_Route2	1	2
271	Stop29_Route2	1	2
272	Stop30_Route2	1	2
273	Stop31_Route2	1	2
274	Stop32_Route2	1	2
275	Stop33_Route2	1	2
276	Stop34_Route2	1	2
277	Stop35_Route2	1	2
278	Stop36_Route2	1	2
279	Stop37_Route2	1	2
280	Stop38_Route2	1	2
281	Stop39_Route2	1	2
282	Stop40_Route2	1	2
283	Stop41_Route2	1	2
284	Stop42_Route2	1	2
285	Stop43_Route2	1	2
286	Stop44_Route2	1	2
287	Stop45_Route2	1	2
288	Stop46_Route2	1	2
289	Stop47_Route2	1	2
290	Stop48_Route2	1	2
291	Stop49_Route2	1	2
292	Stop50_Route2	1	2
293	Stop51_Route2	1	2
294	Stop52_Route2	1	2
295	Stop53_Route2	1	2
296	Stop54_Route2	1	2
297	Stop55_Route2	1	2
298	Stop56_Route2	1	2
299	Stop57_Route2	1	2
300	Stop58_Route2	1	2
301	Stop59_Route2	1	2
302	Stop60_Route2	1	2
303	Stop61_Route2	1	2
304	Stop62_Route2	1	2
305	Stop63_Route2	1	2
306	Stop64_Route2	1	2
307	Stop65_Route2	1	2
308	Stop66_Route2	1	2
309	Stop67_Route2	1	2
310	Stop68_Route2	1	2
311	Stop69_Route2	1	2
312	Stop70_Route2	1	2
313	Stop71_Route2	1	2
314	Stop72_Route2	1	2
315	Stop73_Route2	1	2
316	Stop74_Route2	1	2
317	Stop75_Route2	1	2
318	Stop76_Route2	1	2
319	Stop77_Route2	1	2
320	Stop78_Route2	1	2
321	Stop79_Route2	1	2
322	Stop80_Route2	1	2
323	Stop81_Route2	1	2
324	Stop82_Route2	1	2
325	Stop83_Route2	1	2
326	Stop84_Route2	1	2
327	Stop85_Route2	1	2
328	Stop86_Route2	1	2
329	Stop87_Route2	1	2
330	Stop88_Route2	1	2
331	Stop89_Route2	1	2
332	Stop90_Route2	1	2
333	Stop91_Route2	1	2
334	Stop92_Route2	1	2
335	Stop93_Route2	1	2
336	Stop94_Route2	1	2
337	Stop95_Route2	1	2
338	Stop96_Route2	1	2
339	Stop97_Route2	1	2
340	Stop98_Route2	1	2
341	Stop99_Route2	1	2
342	Stop100_Route2	1	2
343	Stop101_Route2	1	2
344	Stop102_Route2	1	2
345	Stop103_Route2	1	2
346	Stop104_Route2	1	2
347	Stop105_Route2	1	2
348	Stop106_Route2	1	2
349	Stop107_Route2	1	2
350	Stop108_Route2	1	2
351	Stop109_Route2	1	2
352	Stop110_Route2	1	2
353	Stop111_Route2	1	2
354	Stop112_Route2	1	2
355	Stop113_Route2	1	2
356	Stop114_Route2	1	2
357	Stop115_Route2	1	2
358	Stop116_Route2	1	2
359	Stop117_Route2	1	2
360	Stop118_Route2	1	2
361	Stop119_Route2	1	2
362	Stop120_Route2	1	2
363	Stop121_Route2	1	2
364	Stop1_Route3	1	3
365	Stop2_Route3	1	3
366	Stop3_Route3	1	3
367	Stop4_Route3	1	3
368	Stop5_Route3	1	3
369	Stop6_Route3	1	3
370	Stop7_Route3	1	3
371	Stop8_Route3	1	3
372	Stop9_Route3	1	3
373	Stop10_Route3	1	3
374	Stop11_Route3	1	3
375	Stop12_Route3	1	3
376	Stop13_Route3	1	3
377	Stop14_Route3	1	3
378	Stop15_Route3	1	3
379	Stop16_Route3	1	3
380	Stop17_Route3	1	3
381	Stop18_Route3	1	3
382	Stop19_Route3	1	3
383	Stop20_Route3	1	3
384	Stop21_Route3	1	3
385	Stop22_Route3	1	3
386	Stop23_Route3	1	3
387	Stop24_Route3	1	3
388	Stop25_Route3	1	3
389	Stop26_Route3	1	3
390	Stop27_Route3	1	3
391	Stop28_Route3	1	3
392	Stop29_Route3	1	3
393	Stop30_Route3	1	3
394	Stop31_Route3	1	3
395	Stop32_Route3	1	3
396	Stop33_Route3	1	3
397	Stop34_Route3	1	3
398	Stop35_Route3	1	3
399	Stop36_Route3	1	3
400	Stop37_Route3	1	3
401	Stop38_Route3	1	3
402	Stop39_Route3	1	3
403	Stop40_Route3	1	3
404	Stop41_Route3	1	3
405	Stop42_Route3	1	3
406	Stop43_Route3	1	3
407	Stop44_Route3	1	3
408	Stop45_Route3	1	3
409	Stop46_Route3	1	3
410	Stop47_Route3	1	3
411	Stop48_Route3	1	3
412	Stop49_Route3	1	3
413	Stop50_Route3	1	3
414	Stop51_Route3	1	3
415	Stop52_Route3	1	3
416	Stop53_Route3	1	3
417	Stop54_Route3	1	3
418	Stop55_Route3	1	3
419	Stop56_Route3	1	3
420	Stop57_Route3	1	3
421	Stop58_Route3	1	3
422	Stop59_Route3	1	3
423	Stop60_Route3	1	3
424	Stop61_Route3	1	3
425	Stop62_Route3	1	3
426	Stop63_Route3	1	3
427	Stop64_Route3	1	3
428	Stop65_Route3	1	3
429	Stop66_Route3	1	3
430	Stop67_Route3	1	3
431	Stop68_Route3	1	3
432	Stop69_Route3	1	3
433	Stop70_Route3	1	3
434	Stop71_Route3	1	3
435	Stop72_Route3	1	3
436	Stop73_Route3	1	3
437	Stop74_Route3	1	3
438	Stop75_Route3	1	3
439	Stop76_Route3	1	3
440	Stop77_Route3	1	3
441	Stop78_Route3	1	3
442	Stop79_Route3	1	3
443	Stop80_Route3	1	3
444	Stop81_Route3	1	3
445	Stop82_Route3	1	3
446	Stop83_Route3	1	3
447	Stop84_Route3	1	3
448	Stop85_Route3	1	3
449	Stop86_Route3	1	3
450	Stop87_Route3	1	3
451	Stop88_Route3	1	3
452	Stop89_Route3	1	3
453	Stop90_Route3	1	3
454	Stop91_Route3	1	3
455	Stop92_Route3	1	3
456	Stop93_Route3	1	3
457	Stop94_Route3	1	3
458	Stop95_Route3	1	3
459	Stop96_Route3	1	3
460	Stop97_Route3	1	3
461	Stop98_Route3	1	3
462	Stop99_Route3	1	3
463	Stop100_Route3	1	3
464	Stop101_Route3	1	3
465	Stop102_Route3	1	3
466	Stop103_Route3	1	3
467	Stop104_Route3	1	3
468	Stop105_Route3	1	3
469	Stop106_Route3	1	3
470	Stop107_Route3	1	3
471	Stop108_Route3	1	3
472	Stop109_Route3	1	3
473	Stop110_Route3	1	3
474	Stop111_Route3	1	3
475	Stop112_Route3	1	3
476	Stop113_Route3	1	3
477	Stop114_Route3	1	3
478	Stop115_Route3	1	3
479	Stop116_Route3	1	3
480	Stop117_Route3	1	3
481	Stop118_Route3	1	3
482	Stop119_Route3	1	3
483	Stop120_Route3	1	3
484	Stop121_Route3	1	3
485	Stop1_Route4	1	4
486	Stop2_Route4	1	4
487	Stop3_Route4	1	4
488	Stop4_Route4	1	4
489	Stop5_Route4	1	4
490	Stop6_Route4	1	4
491	Stop7_Route4	1	4
492	Stop8_Route4	1	4
493	Stop9_Route4	1	4
494	Stop10_Route4	1	4
495	Stop11_Route4	1	4
496	Stop12_Route4	1	4
497	Stop13_Route4	1	4
498	Stop14_Route4	1	4
499	Stop15_Route4	1	4
500	Stop16_Route4	1	4
501	Stop17_Route4	1	4
502	Stop18_Route4	1	4
503	Stop19_Route4	1	4
504	Stop20_Route4	1	4
505	Stop21_Route4	1	4
506	Stop22_Route4	1	4
507	Stop23_Route4	1	4
508	Stop24_Route4	1	4
509	Stop25_Route4	1	4
510	Stop26_Route4	1	4
511	Stop27_Route4	1	4
512	Stop28_Route4	1	4
513	Stop29_Route4	1	4
514	Stop30_Route4	1	4
515	Stop31_Route4	1	4
516	Stop32_Route4	1	4
517	Stop33_Route4	1	4
518	Stop34_Route4	1	4
519	Stop35_Route4	1	4
520	Stop36_Route4	1	4
521	Stop37_Route4	1	4
522	Stop38_Route4	1	4
523	Stop39_Route4	1	4
524	Stop40_Route4	1	4
525	Stop41_Route4	1	4
526	Stop42_Route4	1	4
527	Stop43_Route4	1	4
528	Stop44_Route4	1	4
529	Stop45_Route4	1	4
530	Stop46_Route4	1	4
531	Stop47_Route4	1	4
532	Stop48_Route4	1	4
533	Stop49_Route4	1	4
534	Stop50_Route4	1	4
535	Stop51_Route4	1	4
536	Stop52_Route4	1	4
537	Stop53_Route4	1	4
538	Stop54_Route4	1	4
539	Stop55_Route4	1	4
540	Stop56_Route4	1	4
541	Stop57_Route4	1	4
542	Stop58_Route4	1	4
543	Stop59_Route4	1	4
544	Stop60_Route4	1	4
545	Stop61_Route4	1	4
546	Stop62_Route4	1	4
547	Stop63_Route4	1	4
548	Stop64_Route4	1	4
549	Stop65_Route4	1	4
550	Stop66_Route4	1	4
551	Stop67_Route4	1	4
552	Stop68_Route4	1	4
553	Stop69_Route4	1	4
554	Stop70_Route4	1	4
555	Stop71_Route4	1	4
556	Stop72_Route4	1	4
557	Stop73_Route4	1	4
558	Stop74_Route4	1	4
559	Stop75_Route4	1	4
560	Stop76_Route4	1	4
561	Stop77_Route4	1	4
562	Stop78_Route4	1	4
563	Stop79_Route4	1	4
564	Stop80_Route4	1	4
565	Stop81_Route4	1	4
566	Stop82_Route4	1	4
567	Stop83_Route4	1	4
568	Stop84_Route4	1	4
569	Stop85_Route4	1	4
570	Stop86_Route4	1	4
571	Stop87_Route4	1	4
572	Stop88_Route4	1	4
573	Stop89_Route4	1	4
574	Stop90_Route4	1	4
575	Stop91_Route4	1	4
576	Stop92_Route4	1	4
577	Stop93_Route4	1	4
578	Stop94_Route4	1	4
579	Stop95_Route4	1	4
580	Stop96_Route4	1	4
581	Stop97_Route4	1	4
582	Stop98_Route4	1	4
583	Stop99_Route4	1	4
584	Stop100_Route4	1	4
585	Stop101_Route4	1	4
586	Stop102_Route4	1	4
587	Stop103_Route4	1	4
588	Stop104_Route4	1	4
589	Stop105_Route4	1	4
590	Stop106_Route4	1	4
591	Stop107_Route4	1	4
592	Stop108_Route4	1	4
