Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
293	-168959.513350843568332	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7459127835533749.000000000000000	23	-1	31	8	0	0	21	2	2	2	3	0.005000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
294	-166865.013990587991429	-174160.086164228181588	0	2	0.999999999999719	0	0	1	6.899999999999999	7451668707698215.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_2
295	-167684.622801592457108	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7444217038990517.000000000000000	23	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
296	-165427.179299022129271	-174160.086164228181588	0	2	0.999999999999697	0	0	1	6.899999999999999	7436772821951526.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
297	-166320.162205730710411	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7429336049129574.000000000000000	1	-1	32	7	0	0	22	4	2	2	3	0.006000000000000	6_6_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
298	-165983.036405542516150	-174160.086164228181588	0	2	0.999999999999955	0	0	1	6.899999999999999	7421906713080444.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_6_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
299	-166714.463670923491009	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7414484806367364.000000000000000	1	-1	33	7	0	0	22	4	2	2	3	0.006000000000000	6_7_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
300	-166283.526506330294069	-174160.086164228181588	0	2	0.999999999999942	0	0	1	6.899999999999999	7407070321560997.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
301	-167951.026010237517767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7399663251239436.000000000000000	2	-1	33	7	0	0	22	5	2	2	3	0.005000000000000	6_7_6_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
302	-167757.023769705439918	-174160.086164228181588	0	2	0.999999999999974	0	0	1	6.899999999999999	7392263587988197.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.003000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
303	-170015.514743316365639	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7384871324400209.000000000000000	13	-1	33	7	0	0	23	4	2	2	3	0.006000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
304	-169112.391058545443229	-174160.086164228181588	0	2	0.999999999999878	0	0	1	6.899999999999999	7377486453075809.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
305	-171092.737114830466453	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7370108966622733.000000000000000	13	-1	32	6	0	0	23	4	2	2	2	0.006000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
306	-170348.166499534505419	-174160.086164228181588	0	2	0.999999999999899	0	0	1	6.899999999999999	7362738857656110.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
307	-170645.886314073635731	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7355376118798454.000000000000000	1	-1	33	7	0	0	22	5	2	2	3	0.006000000000000	6_8_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
308	-169822.937822634296026	-174160.086164228181588	0	2	0.999999999999888	0	0	1	6.899999999999999	7348020742679656.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
309	-171049.025240323098842	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7340672721936976.000000000000000	2	-1	33	7	0	0	22	4	2	2	3	0.005000000000000	6_8_7_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
310	-171049.025240323098842	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	7333332049215039.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
311	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7325998717165824.000000000000000	0	-1	31	6	0	0	22	3	2	2	2	0.006000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
312	-172409.785384203220019	-174160.086164228181588	0	2	0.999999999999996	0	0	1	6.899999999999999	7318672718448658.000000000000000	-1	23	5	2	0	0	0	2	0	2	0	0.002000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
313	-174160.086164228181588	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7311354045730209.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.007000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
314	-172982.084826312027872	-174160.086164228181588	0	2	0.999999999999839	0	0	1	6.899999999999999	7304042691684479.000000000000000	-1	1	7	2	0	0	0	2	0	3	0	0.003000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
315	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7296738648992795.000000000000000	0	-1	31	7	0	0	21	2	2	2	3	0.006000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
316	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999887	0	0	1	6.899999999999999	7289441910343802.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
317	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7282152468433458.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
318	-171301.335168720135698	-174160.086164228181588	0	2	0.999999999999804	0	0	1	6.899999999999999	7274870315965025.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
319	-172344.601885861484334	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7267595445649060.000000000000000	3	-1	29	5	0	0	23	1	2	1	2	0.005000000000000	8_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
320	-170576.922368603234645	-174160.086164228181588	0	2	0.999999999999757	0	0	1	6.899999999999999	7260327850203411.000000000000000	-1	0	7	2	0	0	0	2	0	3	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
321	-171042.740630226908252	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7253067522353208.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_2
322	-170740.702381472598063	-174160.086164228181588	0	2	0.999999999999958	0	0	1	6.899999999999999	7245814454830855.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
323	-170740.702381472598063	-174160.086164228181588	0	2	1.000000000000000	0	0	2	7.934999999999999	7238568640376024.000000000000000	6	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_5_7_3_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
324	-170900.222407904046122	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7231330071735648.000000000000000	-1	3	6	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
325	-172483.848938473442104	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7224098741663912.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.006000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
326	-170828.126541058503790	-174160.086164228181588	0	2	0.999999999999771	0	0	1	6.899999999999999	7216874642922248.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
327	-171524.877629168913700	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7209657768279326.000000000000000	1	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
328	-171250.016972771554720	-174160.086164228181588	0	2	0.999999999999962	0	0	1	6.899999999999999	7202448110511047.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
329	-172409.785384203220019	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7195245662400536.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
330	-170369.667688316374552	-174160.086164228181588	0	2	0.999999999999716	0	0	1	6.899999999999999	7188050416738135.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_1
331	-170464.264129896910163	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7180862366321397.000000000000000	19	-1	32	7	0	0	22	4	2	2	3	0.006000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
332	-170464.264129896910163	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	7173681503955076.000000000000000	-1	6	6	2	0	0	0	4	0	2	0	0.003000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
333	-170591.589352247829083	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7166507822451121.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
334	-168918.513843102089595	-174160.086164228181588	0	2	0.999999999999767	0	0	1	6.899999999999999	7159341314628670.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
335	-169734.936600741813891	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7152181973314041.000000000000000	19	-1	32	7	0	0	21	4	2	2	3	0.005000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
336	-168540.807455597183434	-174160.086164228181588	0	2	0.999999999999833	0	0	1	6.899999999999999	7145029791340727.000000000000000	-1	2	5	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
337	-170473.991614555299748	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7137884761549386.000000000000000	13	-1	32	7	0	0	21	4	2	2	3	0.005000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
338	-169673.706139733607415	-174160.086164228181588	0	2	0.999999999999888	0	0	1	6.899999999999999	7130746876787837.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.002000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
339	-169784.321640654612565	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7123616129911049.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.006000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
340	-168697.866400489408989	-174160.086164228181588	0	2	0.999999999999847	0	0	1	6.899999999999999	7116492513781138.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.003000000000000	6_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
341	-169203.729329332272755	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7109376021267357.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	7_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
342	-167868.775715233350638	-174160.086164228181588	0	2	0.999999999999812	0	0	1	6.899999999999999	7102266645246090.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
343	-169504.517909762158524	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7095164378600844.000000000000000	2	-1	30	6	0	0	23	2	2	2	2	0.005000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
344	-169369.625711675500497	-174160.086164228181588	0	2	0.999999999999981	0	0	1	6.899999999999999	7088069214222243.000000000000000	-1	19	7	2	0	0	0	2	0	3	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
345	-171032.521114433126058	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7080981145008021.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_7_3_4_4_1
346	-170936.661831512610661	-174160.086164228181588	0	2	0.999999999999986	0	0	1	6.899999999999999	7073900163863013.000000000000000	-1	19	4	2	0	0	0	2	0	2	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_6_3_4_4_1
347	-171172.822116071765777	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7066826263699150.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_6_3_4_4_1
348	-170993.035486581327859	-174160.086164228181588	0	2	0.999999999999975	0	0	1	6.899999999999999	7059759437435451.000000000000000	-1	19	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
349	-172244.481633626477560	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7052699677998016.000000000000000	1	-1	31	7	0	0	23	3	2	2	3	0.006000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
350	-171959.760502484918106	-174160.086164228181588	0	2	0.999999999999960	0	0	1	6.899999999999999	7045646978320018.000000000000000	-1	19	5	2	0	0	0	3	0	2	0	0.002000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
351	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7038601331341698.000000000000000	0	-1	31	7	0	0	23	2	2	2	3	0.006000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
352	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999980	0	0	1	6.899999999999999	7031562730010356.000000000000000	-1	13	7	2	0	0	0	2	0	3	0	0.003000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
353	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7024531167280346.000000000000000	1	-1	31	7	0	0	22	2	2	2	3	0.007000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
354	-171576.353270708932541	-174160.086164228181588	0	2	0.999999999999739	0	0	1	6.899999999999999	7017506636113066.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.002000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
355	-171600.523659670987399	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7010489129476953.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
356	-171524.877629168913700	-174160.086164228181588	0	2	0.999999999999989	0	0	1	6.899999999999999	7003478640347476.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
357	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6996475161707129.000000000000000	1	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
358	-171049.025240323098842	-174160.086164228181588	0	2	0.999999999999802	0	0	1	6.899999999999999	6989478686545422.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
359	-172241.713949864526512	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6982489207858877.000000000000000	23	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
360	-170571.222700322367018	-174160.086164228181588	0	2	0.999999999999761	0	0	1	6.899999999999999	6975506718651018.000000000000000	-1	2	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
361	-170706.784947397361975	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6968531211932367.000000000000000	13	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
362	-168037.256677415076410	-174160.086164228181588	0	2	0.999999999999617	0	0	1	6.899999999999999	6961562680720435.000000000000000	-1	2	5	2	0	0	0	2	0	2	0	0.002000000000000	6_8_5_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
363	-168910.383208714425564	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6954601118039715.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	6_8_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
364	-168230.389322214876302	-174160.086164228181588	0	2	0.999999999999902	0	0	1	6.899999999999999	6947646516921675.000000000000000	-1	1	6	2	0	0	0	3	0	2	0	0.002000000000000	6_7_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
365	-169480.513312117807800	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6940698870404753.000000000000000	7	-1	33	7	0	0	22	4	2	2	3	0.005000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
366	-168612.739342444343492	-174160.086164228181588	0	2	0.999999999999875	0	0	1	6.899999999999999	6933758171534348.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
367	-169974.227868782298174	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6926824413362814.000000000000000	0	-1	33	7	0	0	21	5	2	2	3	0.005000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
368	-170275.203059837978799	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6919897588949451.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
369	-172387.085708907688968	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6912977691360502.000000000000000	2	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	7_7_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
370	-171653.900049421354197	-174160.086164228181588	0	2	0.999999999999894	0	0	1	6.899999999999999	6906064713669141.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_6_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
371	-172513.975213651603553	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6899158648955472.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	7_6_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
372	-171207.756694586831145	-174160.086164228181588	0	2	0.999999999999811	0	0	1	6.899999999999999	6892259490306517.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
373	-171745.786036444042111	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6885367230816210.000000000000000	7	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
374	-169795.141401347995270	-174160.086164228181588	0	2	0.999999999999717	0	0	1	6.899999999999999	6878481863585394.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.003000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
375	-170089.100704475247767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6871603381721809.000000000000000	7	-1	31	7	0	0	22	3	2	2	3	0.005000000000000	7_5_6_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
376	-168876.241651439195266	-174160.086164228181588	0	2	0.999999999999823	0	0	1	6.899999999999999	6864731778340087.000000000000000	-1	2	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_5_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
377	-169158.824790802696953	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6857867046561747.000000000000000	7	-1	31	7	0	0	21	3	2	2	3	0.006000000000000	7_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
378	-167950.055840788292699	-174160.086164228181588	0	2	0.999999999999824	0	0	1	6.899999999999999	6851009179515185.000000000000000	-1	0	4	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
379	-168959.513350843568332	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6844158170335670.000000000000000	23	-1	31	8	0	0	21	2	2	2	3	0.005000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
380	-166865.013990587991429	-174160.086164228181588	0	2	0.999999999999694	0	0	1	6.899999999999999	6837314012165334.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_2
381	-167684.622801592457108	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6830476698153169.000000000000000	23	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
382	-165427.179299022129271	-174160.086164228181588	0	2	0.999999999999669	0	0	1	6.899999999999999	6823646221455016.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
383	-166320.162205730710411	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6816822575233561.000000000000000	1	-1	32	7	0	0	22	4	2	2	3	0.004000000000000	6_6_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
384	-165983.036405542516150	-174160.086164228181588	0	2	0.999999999999951	0	0	1	6.899999999999999	6810005752658327.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_6_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
385	-166714.463670923491009	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6803195746905669.000000000000000	1	-1	33	7	0	0	22	4	2	2	3	0.004000000000000	6_7_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
386	-166283.526506330294069	-174160.086164228181588	0	2	0.999999999999937	0	0	1	6.899999999999999	6796392551158763.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
387	-167951.026010237517767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6789596158607604.000000000000000	2	-1	33	7	0	0	22	5	2	2	3	0.004000000000000	6_7_6_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
388	-167757.023769705439918	-174160.086164228181588	0	2	0.999999999999971	0	0	1	6.899999999999999	6782806562448996.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
389	-170015.514743316365639	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	6776023755886547.000000000000000	13	-1	33	7	0	0	23	4	2	2	3	0.005000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
390	-169112.391058545443229	-174160.086164228181588	0	2	0.999999999999867	0	0	1	6.899999999999999	6769247732130660.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
